FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1
940583,0.556207668,-0.006880346,-0.042528866,1.082410852,-0.722796007
944105,1.268263539,1.409979093,0.594977689,0.556355135,0.503637102
958768,1.132956579,0.335314927,0.920317468,0.584646325,0.540281235
960874,-0.659222455,0.061502278,-0.692374038,-0.756134131,0.557355875
987922,-0.055165864,-0.436862221,0.444604505,-0.87952496,-0.746072113
1471849,1.326272467,0.839722704,0.058194296,-0.985953949,0.56923154
1714462,1.093746969,-0.216724499,-0.800889932,0.039434915,-1.789221013
2105633,0.496894325,-0.929485714,-0.150388358,-1.443270697,-0.390138893
2136598,0.709805996,-1.659786519,-0.210017344,-1.118306983,0.608812476
2365018,-0.118535056,-0.155209958,-0.873104583,-1.781649995,-0.170768702
2376287,0.841493904,-1.619112754,-0.273105436,-1.118212815,0.883238963
2744416,0.726541925,-0.357662101,-0.155034665,-1.018738467,0.921918994
2825107,-0.078317391,0.704593274,-0.360229864,-2.293994659,0.251395165
2855520,1.070878171,-0.023614435,-0.766869044,-0.413769785,0.218631849
3211361,1.556606291,0.787809945,-0.319376785,0.714408381,-1.305051235
3214680,0.614687425,0.094050707,-0.665145848,0.31822618,-1.637881658
3268224,-2.678169944,0.139679417,1.252512844,0.102240954,0.785594678
3366296,-0.165890312,-0.164969196,-0.972799755,-1.832576021,1.024620683
3413218,-0.378114402,-0.094684048,-1.28691884,-1.513415337,-0.465200141
14658,0.724126649,0.986658373,-0.431550276,-0.909383588,0.650277991
15694,0.177917689,-0.942122655,-0.136907142,0.748697815,-0.783598931
17877,0.394061673,1.454567418,-0.519042301,-0.686231198,1.071429804
17937,-1.384099989,0.251662801,1.105335127,-0.086011133,0.560994206
25899,1.328641944,1.502813895,-0.650440876,-0.621901377,1.012320844
31263,-0.633934551,-0.004392134,0.116465172,0.532492772,-1.091721036
38805,0.636578916,1.351320172,0.313698311,-1.100755606,0.897690378
43520,-0.417537218,-0.948836121,1.517703791,-0.621765789,0.24493028
57280,-0.050781161,0.55994523,0.129132961,-2.009569384,0.065854147
78242,-0.499272131,0.48484591,-0.473446987,-1.876945275,0.718754419
78758,1.04209968,1.22567254,1.073000138,-0.855480857,1.313767385
90188,0.507933792,1.519378561,-0.516817716,-0.155303796,0.951499165
94861,0.045866922,0.97331973,-0.600839237,-0.059777691,0.044948714
104217,-0.477945969,-0.755254284,-0.661880919,-0.659047167,-0.351348179
115544,0.643637215,0.847463272,-0.221257903,0.13375834,0.13717472
115554,0.218541341,0.657240201,-0.187778943,-1.031825194,0.065410393
154533,-1.835574225,0.795814487,0.435055724,0.762626565,1.470195313
154548,-8.75E-05,1.497887962,0.127944591,0.621191784,-0.824095083
178750,0.177618249,0.463906115,-0.373948538,0.402643138,-0.032146846
192840,0.945863684,0.113772934,1.678153861,-0.547292276,-1.329869641
232869,0.551298091,-0.14212586,-0.694759209,-1.742173601,0.985559774
255770,-1.672794309,0.753013202,0.206168723,1.38531585,-1.040317419
290464,-0.748068212,0.577588545,-0.075854085,0.669216849,0.775508492
327130,-0.706943217,0.093939448,-0.170323062,1.168535514,1.493793227
423095,-0.654510772,-0.412437382,0.110452287,-0.065397341,0.192248878
501436,-2.237281728,0.194276093,0.225262219,-0.977235748,1.249843472
570155,1.588452713,0.659591591,-0.832758725,-0.624900475,0.378807398
664883,-0.981342456,0.211444136,1.006067335,0.541646053,-1.370081564
671204,0.806383837,-2.017679084,-0.83452231,-0.951857992,0.952964178
696668,-0.130955154,-0.515903536,-1.125769466,-0.668510355,-0.108421254
775212,-2.146015369,-1.236505965,-0.933907259,-0.555326266,0.375751156
809357,-0.467147275,-0.215732969,1.157177036,0.687078511,0.715639804
818702,0.179252797,-1.042678217,-1.246835149,-0.744771497,1.333122374
827224,-0.013099191,1.160078886,0.160189425,0.986114041,0.145176549
857203,-0.335847008,0.656114848,1.322780614,0.818283502,1.029185179
937628,-0.944519509,0.0945436,-0.116243149,0.412276032,-1.397684922
953102,0.397876417,0.518848505,0.924150777,-0.958584361,-1.665712258
1035160,1.437927206,-0.580090937,0.939790096,-0.98112823,-1.802257831
1055021,0.435260935,0.257062351,-0.953636957,-1.085545139,-0.015459966
1902858,0.843840738,0.556757707,-0.721720548,-1.475830483,0.440886855
1984584,0.529422749,-0.120981664,0.781755799,-2.030584962,0.937234675
2003453,0.667283361,-0.433751498,-0.771218273,0.121537252,-1.099251268
2690165,1.211619697,-0.383964932,-0.868610495,-0.174754509,0.257150211
3228134,1.132233695,0.452974907,-0.208346994,-1.075882163,0.244832589
3829,-0.63404132,1.20563818,-0.656782333,-0.559093644,-1.797574606
6310,0.796345976,-0.379683281,-0.805485413,-1.121027875,-0.000694661
7974,-0.158854531,1.350048278,-0.477961863,-0.552299867,-1.220213141
9787,1.005846874,-0.489988527,-0.782211448,-0.137856998,0.323836243
14757,-0.337625885,-1.486842796,-1.077631547,1.02657746,1.955876612
16235,0.149317287,0.444755544,0.052657829,0.373567048,-0.023522581
18862,-3.320833628,-2.420303196,-1.546997125,-1.600060925,0.454132584
20740,0.959586264,0.722243384,0.485046513,-0.998086631,0.03434924
28015,-1.034538461,0.545916455,0.544527532,1.113189722,-1.144395599
28432,0.492606239,-0.546420656,-0.802601239,1.260543455,-0.992065466
32433,0.884691349,0.455638236,-0.410961733,-0.470456537,-1.904413716
33481,0.346239256,-0.520804433,-0.638778036,-0.023284039,0.393780236
34402,-1.967828378,-0.494337884,-0.457205254,-1.952177137,-0.03405786
34988,0.014868479,-2.262832663,-0.65552401,-0.359178124,1.561866793
37288,-1.413687771,-0.139235136,-0.337039451,0.093939806,-0.893946253
40124,1.661650049,-1.606272421,0.381201545,1.38023117,0.470039572
42589,0.191979492,-0.661449353,-0.37858136,0.642675967,0.029291448
58361,0.174553321,1.207860405,0.797081105,-0.152617155,1.56013163
58386,-0.487217918,0.379207726,-0.545110553,-0.03279402,1.708088152
69520,-0.001939174,0.832514973,1.237522797,0.966901816,0.765541195
69761,0.507605707,1.242712295,0.280591843,0.081947324,-0.214734674
76658,-0.121584809,0.816985671,-0.514058173,0.861630714,1.302029264
77264,0.199557819,-0.493494662,-0.933052758,-0.578065036,0.245869891
81017,-2.240372931,-2.109366046,-1.444015305,-1.317199653,-0.755132923
89305,0.118199103,-0.785126935,-0.621950573,1.016683209,0.798181954
94126,0.505963185,0.609610815,-0.318354801,0.035759687,0.451897519
96804,0.111918467,-0.804112316,-0.339509712,-0.414217369,0.946231496
97491,1.111691903,-0.531614923,-0.278724505,1.136458365,-1.052395463
101164,0.817842546,0.539044051,-0.0618467,-0.828797865,0.083313219
103162,-0.094422105,0.609376182,0.294919467,0.785928084,0.126704247
103324,0.736852797,-1.645532444,0.056804903,-0.917794192,0.135727575
104455,0.649321935,0.313608631,-0.443038539,0.662128833,0.623883728
107227,-0.805809492,0.139355111,-0.507870142,0.50008804,0.353333243
107556,-0.354112704,0.468867379,0.428816243,1.224910389,-1.249508457
109367,-0.494778661,1.462576782,2.300155787,0.835166771,-0.113277892
113480,-1.237506174,-0.320218036,0.270958741,0.397547873,1.269183722
119469,0.029636715,0.364148588,-0.010733461,-0.292805406,-1.183447095
126862,0.782171139,-0.1224449,-0.408749508,-0.107865802,-1.181695169
130028,-0.046075479,-0.209098976,-0.463911474,-1.092746584,0.094473728
130402,-0.83162965,-0.66371214,0.809786583,-0.368546096,0.390467098
132579,-0.236253353,0.375933958,0.449929069,0.01508602,0.499461446
132856,0.846808785,-0.174006224,-1.029810976,-0.710589073,-0.489369096
135024,0.078346929,1.124100522,0.072594161,1.700821723,-0.181404464
137430,0.724361234,0.034549318,0.323701086,0.226374806,-1.000128018
138335,0.384730664,-0.007123674,0.539221511,-0.969414401,1.304699018
140553,-2.043457468,0.490848746,0.668469916,1.481371278,1.123637922
140963,-0.043526298,2.223311357,1.234905045,1.325868792,0.903960117
141256,0.060408507,-0.202325168,1.028896523,2.930012027,2.023222958
146490,1.065699898,0.303482269,-0.253739545,-0.186468064,-0.020193792
147316,1.531238647,0.619779523,-0.019285746,0.599325636,0.192026042
154530,0.266901857,0.014443977,-0.247188208,0.260085604,0.506692531
155091,0.96805577,-1.863757673,0.423776349,-0.343669493,-1.19672834
162943,-0.125836152,0.485926329,-0.792667905,-1.472940671,0.522853829
169088,-0.619360976,0.799259115,-0.463514644,-0.489177218,0.694579027
171889,0.976524771,1.142830192,0.469447341,-0.623990188,-1.636943173
174007,0.698724195,-0.016891109,-0.802576404,-0.137122131,-1.446703963
174198,0.450617262,-0.722750797,-1.005383547,-0.648187762,1.342699935
175538,0.781624661,0.213534271,0.889265904,-0.073172645,1.60626855
176859,-1.861072752,0.256589252,0.426039918,-0.983647562,0.564271225
178014,0.023648825,1.624845428,0.010343515,-0.639804087,-1.840729989
178645,0.285824703,0.265182121,-0.062410763,0.492689859,1.16503022
185018,0.79984917,-1.533060575,-0.415030387,-0.088319848,-1.420988137
185999,1.017352486,-1.363848485,0.754285753,1.208068283,-0.124808366
187162,0.550453514,-2.161500906,1.488324559,-0.196141448,1.589573074
188206,0.373884438,0.737456523,0.007025843,-1.112599997,-0.255163878
188467,0.708495631,0.1161968,-0.65512954,-0.690970736,0.750926784
189229,0.317090926,1.356445821,-0.480020882,0.088265942,0.449673551
190843,1.062540022,-2.117452354,1.356070896,-0.583314282,-0.670713343
192925,-1.568059994,-0.053486601,-0.10097298,-0.517105898,-1.079274832
194008,0.929929799,-2.820572797,-0.184335585,0.606399176,1.815150117
195305,0.4952327,-2.620550182,-0.094607185,1.942613019,-0.475685258
195373,-0.434656001,0.911809331,-0.406694286,-0.731720126,-0.720206256
197582,-0.146672549,0.609175559,1.248255072,0.67662364,0.721029342
199917,-0.124652618,-0.057270599,-0.084837518,-0.311205806,-1.18042894
203765,0.012279061,0.148215914,-0.542906876,0.331555827,0.22867922
206668,0.166244536,0.213741476,-0.967583373,-1.325994385,-2.146407026
211146,0.211806089,1.10448908,-0.152385868,0.783848096,0.121415723
222748,0.302862839,0.005353513,-0.800603418,-0.097535016,0.401806044
223627,-0.19007588,-0.185394483,-0.537902784,-0.360707571,-0.004150476
224294,1.52273936,1.456242941,-0.739106534,0.534846298,0.466870316
227708,-0.317723675,-0.994785309,0.861711408,-0.420115479,-1.427438062
233136,0.733500905,-0.437920454,-0.515201873,-0.445018174,-0.357297025
240403,-3.422020466,1.153273311,0.149713777,-0.574207282,1.48430549
241004,0.55876445,0.709925986,0.734496748,-2.799533199,-0.517921049
245534,-0.98842446,1.250702903,0.122449456,0.044273307,-1.258677249
245992,-2.62379562,0.484040488,-0.358982531,0.313317258,-0.727608041
247065,-0.020372395,-0.3450581,-0.568390733,-0.105584379,0.08460288
249528,1.180076351,-1.099669824,-0.585567624,-0.53204379,-1.024215862
253657,1.16988705,-0.620387094,-0.395761005,-1.047360101,0.293943166
267435,0.601793789,1.138541806,-0.030875286,0.961924593,0.702910864
273628,-0.950407849,-1.253448897,1.169801648,1.798572559,0.60080572
275130,-0.558482038,0.277096261,-0.456837688,-1.006698651,0.217452114
283335,0.520875374,-1.076887511,1.468040085,1.063153015,-1.302996576
284207,0.414168602,-0.066615932,-0.788535703,-1.318263312,0.846944664
286572,0.946763693,-0.218758403,-0.135283983,0.358708864,-1.030443535
288154,0.617921831,-0.516643238,-0.30812355,0.697104947,-0.2566063
288830,-0.251816846,0.07598767,0.481328792,-0.395262585,0.687982245
290590,0.759171209,1.795078938,0.012709374,0.818253811,-1.115257594
296802,0.192434639,0.494026917,-0.374429475,0.579426484,-1.225185902
300583,0.031255877,0.56634463,0.050619491,1.034050979,-0.148052807
306446,-0.389255646,-0.391411109,-0.717734402,1.441954623,0.575028151
308742,0.632847761,-0.200666601,-0.272434263,1.609210176,1.561054484
316340,0.27129591,1.631358756,0.49080633,0.58963493,-0.880749762
319021,0.093557004,-0.42114454,-0.404145647,0.459096756,0.625587986
328201,0.658586998,-0.209026273,-0.516673512,0.333779594,-1.019958064
329542,0.593810221,0.741430875,-0.515889239,0.109682356,-0.478435836
332257,0.751467401,0.252310186,-0.006423788,0.570281321,-1.238447376
332852,0.407957267,0.320527452,1.513421803,0.073467884,1.059651391
333181,0.243381304,1.315311456,1.386665201,0.837603995,1.338237018
344037,1.418534375,-1.124438545,-0.147489963,1.006155391,0.988292642
345427,-1.576159327,-0.259979205,-0.544988764,-0.726656625,0.044969835
346806,0.913821518,-0.265997272,-0.753323818,-1.320267167,-1.596582448
355555,0.339782791,0.742738001,-0.24565461,1.131768933,-0.962083962
358528,0.533969097,0.159050418,-0.151979302,0.330219329,0.518647225
380235,0.01976824,-0.036860629,1.832944353,-0.560443883,-0.294401803
382630,0.885197955,-1.685684635,0.64671739,-1.440598523,-0.065741559
386253,-0.015651875,-0.791050993,0.665799646,0.370226993,-1.182997082
387219,-0.426819573,0.095197466,0.757307447,0.355134328,0.032345461
391003,0.72430668,0.03518379,-0.646063726,-0.108300138,0.654038737
402351,-0.529754032,0.414293978,-0.76070932,-0.103606369,0.432845337
406583,-0.545492694,-0.4785847,-0.281477509,1.987051548,-1.006787983
407331,-0.183812126,1.025975523,-0.253598589,-0.968744531,0.142893084
411830,1.24994929,0.957494935,-0.424786106,-0.706941071,-0.226136921
422891,0.382442005,0.901238193,0.304290446,-0.571961632,-0.384833712
454240,-0.615162783,0.502248892,1.331468113,0.209948802,-1.199151694
461391,0.532407775,-2.79294138,-0.253007412,0.719346498,0.354643878
461698,0.648209814,-0.239302951,-0.228214594,0.906793078,-1.38850936
476282,1.091560101,-2.141919537,0.096732137,-0.659949304,1.074882002
476414,0.566194582,1.189451682,-0.036253971,0.122045344,1.067741369
477793,0.46701205,-0.331041983,-0.420316608,0.982699263,-0.179056632
483848,0.70494008,-0.116225706,-0.007283631,2.215259802,0.283849164
484607,1.577636719,-1.479704654,-0.168602079,1.352529392,-0.717825632
487038,0.980875002,-0.047120748,-0.190030413,-0.399819678,1.425168886
488859,-0.241791613,-0.09341523,0.739624354,0.690494355,-1.362598692
489435,0.740372392,-1.304637621,0.205834148,0.194648303,0.138613826
495702,0.509507632,1.028273648,-0.355251291,0.525528318,-0.020165855
501692,0.217888018,1.893619796,0.114724761,0.904592036,1.335431505
502774,0.586320171,0.394971564,-0.162391643,2.919957328,0.184174797
527379,-1.328789389,1.073382926,0.445829175,0.751866664,0.495998671
528895,0.076874544,-0.484616139,-0.813553121,-1.025268858,-2.040451382
541760,0.074584838,0.96075813,0.103028548,0.393409328,1.765633708
543055,-0.159632913,0.860471875,0.899238789,0.090616835,0.505845601
546205,-1.285893286,-0.502221963,-0.703798992,-1.464903001,-1.489914014
546926,1.176618314,0.269509084,-0.333935028,-0.251972442,0.239609822
553810,0.656360357,-3.251859117,0.67470018,0.543146776,0.010628206
562105,0.362414305,-0.573244678,-0.20488745,0.659487298,-0.297655976
568861,-0.690263799,1.306662976,-0.252982284,0.558255229,0.10811949
571258,0.279379609,-1.002154609,-0.734351802,-1.07731639,0.081423151
576072,0.401288339,1.432724372,-0.291792933,0.404880179,-0.97782779
590441,-0.719691485,0.529030839,1.450454402,1.084838969,0.271587704
597875,-0.351960081,0.725366565,-0.136809752,-0.854474579,0.486813408
597965,0.637148497,-0.42744129,-0.139794666,0.611364893,1.223294652
607105,-1.007483677,0.519204966,0.165147839,-0.144017388,-0.129043954
611104,1.081555305,0.859746076,-1.207618854,-1.933125404,-0.336068702
614830,1.514271453,-0.179822393,-0.074738826,0.888651959,-1.497152292
619423,0.256793126,1.028861613,0.514093124,0.097322772,-0.122141147
624282,-0.579456784,-0.126444851,-0.903521379,-0.345862478,0.670050616
626774,0.609326804,-0.806778844,0.41184317,-0.459961526,0.275907774
650362,1.152129134,-0.977798349,-0.019116245,0.542480183,0.223247672
652178,1.590773269,-0.281869459,0.889850159,0.737905631,-0.324046533
652192,1.068035262,-0.882962237,-0.229305634,-0.574335556,-0.133182774
660053,-0.218777765,-0.910655749,-0.775768059,-0.832879016,0.169116547
662642,0.524483999,0.520069754,-0.395548856,0.814365734,1.237655309
665945,-1.331814857,-2.591548508,-1.28801976,-0.888022685,1.142900659
667556,-0.22905372,0.556189241,0.039346471,-0.547730415,0.252845149
671244,-0.120128245,-1.14134294,0.85468951,0.193214637,1.466345643
677991,-1.189019715,0.244070189,-1.158474834,0.239546805,-0.334807573
679749,-0.128471274,-0.603369654,-0.434619978,-0.521132933,-1.86054519
684612,-0.485555051,0.757908155,-0.805208194,1.381139707,-1.162627279
688515,0.299115243,0.229917855,-0.621218006,-1.37553529,1.168750704
690456,0.681358815,-1.4556691,-0.281652214,0.067936055,1.661374937
694325,-2.105485939,-1.580725772,-1.03993512,-1.099488476,0.807143982
724720,0.947530512,1.116731656,0.253758749,-0.489803278,-1.940691885
741177,0.525856204,-2.90826292,-0.165320971,0.776191976,0.683055785
745241,0.514857562,-0.543878851,-0.382399048,0.990153121,0.726263944
746128,0.271678294,-1.373352305,-1.223374595,1.000868988,-1.044271247
748904,1.124968251,-1.067882063,-0.675323234,-1.172281955,-0.071644762
749222,0.677431463,0.572742106,-0.139791943,-1.053770695,1.251628004
753237,-0.143620232,0.395306936,-0.430106511,-0.015223588,0.438957726
753833,0.027950701,-0.172911938,-0.316064329,-0.068091247,0.408608754
753852,-0.166665033,-0.338316825,-0.586385685,3.199594269,0.060345497
756959,-1.248911043,0.162168693,-0.272938418,-0.53236217,-0.214452933
757251,-0.186495133,1.030005837,0.234570375,1.273904117,1.823504513
757665,-0.904115553,-0.450301306,-0.355530224,0.897069256,0.526577464
759224,-1.306688996,0.494884595,-0.513804435,-1.409895874,1.245288124
761478,-1.206821942,1.080009731,-0.172669347,-0.000292863,0.549655863
762500,1.146084761,-0.51483337,-0.001600802,0.119375892,0.720598754
764890,-0.36481949,1.180036683,-0.114612259,0.172708721,1.162274923
765302,-0.160643997,0.117385235,-0.794712683,-0.241167938,-1.744533628
766078,0.782942155,-1.555004072,0.392851468,0.831334273,-1.093271987
766361,0.487159568,0.38017774,0.218736656,1.503973683,-1.189103055
769523,-0.623246184,-0.552424999,1.175509828,1.321773053,1.268569532
771838,-0.019160222,0.318605638,-0.714585501,0.25832479,-0.375782539
772191,-0.178118271,0.871342623,1.115980549,-0.264744782,-0.186460316
773063,0.273644224,0.160275438,-0.247652216,0.529609823,0.545450308
773666,-1.803607909,0.225878612,-0.243638863,-1.469146403,-0.825736504
776659,0.411092475,1.819715536,0.282741764,-0.203271162,0.083022137
778655,0.760348505,-1.377942808,-1.045865309,-0.475164437,-0.694061522
779599,-0.598916145,-0.831338993,-0.818910425,-1.74530978,-0.716988272
779670,0.995211198,-1.93912045,-0.578498495,-0.253486391,-1.213214089
789065,0.500208569,-0.57992374,0.353789708,-0.944038565,1.04408606
792175,-1.203912474,0.877602964,1.251281051,1.014663017,0.8919112
797670,0.251379903,0.176572471,-1.083443648,0.563438256,0.614752144
798792,0.50504803,0.800706429,-0.202778921,0.535420238,1.191376231
804289,-0.03705462,1.068925519,-0.424630429,1.040330215,-1.294481401
805225,0.889394245,-0.116323448,-1.091131535,-0.802723846,-0.206256363
807068,-0.435491923,1.256448741,-0.653880563,-0.602034647,0.837879822
807121,0.309913734,1.129459887,0.200698942,1.641299487,0.960035949
808304,0.821161526,0.932739788,-0.497360709,1.026522849,-1.381737647
808944,0.903448686,-1.315118012,-0.54040083,0.608140966,1.198925802
812239,0.787913964,-0.591572826,0.16987693,-0.588904502,0.180716867
813463,0.777027447,-0.060031786,-0.172568656,0.184057579,1.641812941
814036,-1.566902,0.5028359,-0.280218153,1.861227744,-0.931547855
820232,0.417860862,-2.421428734,0.175186361,2.292630331,-0.94355695
824406,0.817842546,0.539044051,-0.0618467,-0.828797865,0.083313219
838875,0.394542566,1.030136265,-0.112898226,0.167959416,-0.421379701
843259,0.481136427,-0.428348006,-1.120146349,-0.758787251,1.312921142
847305,1.034270339,2.023467885,-0.422879896,-0.125037399,-1.510601363
852970,0.262207933,0.660189647,-1.015610786,-0.510407067,-0.383771889
854854,-1.079426262,-0.295588274,-0.84290017,-1.827638353,0.483501252
858006,-0.165138333,0.5271964,-0.541972707,-0.849050155,1.415548538
860080,0.644756322,-1.396192484,-0.733042461,0.006766663,0.410587856
863733,0.364409439,0.967020927,-0.38566148,-0.605585187,-1.303984351
868456,-0.488949887,0.663569054,-0.016414185,0.142122222,0.517228465
869409,0.216694962,0.925656589,0.476557729,0.830249073,0.133551966
874289,1.363822526,1.275533602,-0.424721162,1.434388002,-0.715651996
883619,0.164504996,-0.13410918,-0.518213727,1.01109847,-1.307452379
885216,-0.426819573,0.095197466,0.757307447,0.355134328,0.032345461
894333,0.854885389,0.538020619,-0.45337713,0.200910061,1.042110698
896965,0.973527171,1.143913501,0.669972263,0.926039279,0.382484047
897322,0.490534696,0.393580867,0.265980608,1.654527601,1.580461049
899223,0.827317271,0.294344681,0.738911603,1.171041791,-1.294002605
921359,1.011991968,0.012931172,0.111909023,0.242202563,0.451898166
921598,0.988138699,-1.299955876,0.436351932,0.653202665,0.60622107
921888,1.499754975,0.482329964,1.919330123,-0.931221302,-0.269632444
923618,0.900405647,0.36291248,-0.310859304,2.068416894,0.181297428
923745,1.476397329,2.086258792,-0.13769288,0.400638377,-1.343487529
929659,1.056442976,-1.330867912,-0.445637375,0.669489375,-0.898444704
932328,1.423008306,-1.250913013,-0.223503232,0.417346978,-0.145980048
933633,0.125661234,1.075699958,0.060072914,1.175344813,-0.098453161
935990,0.233225004,1.069629262,-0.244879462,0.169252062,-1.587617516
936009,-0.292320131,0.046499759,-0.427980295,-1.102757028,-1.709585939
938487,0.658648693,0.680750361,1.31456713,-1.1534756,-1.745601298
939871,1.459077217,0.201112998,0.012520097,-0.335373936,0.490442805
948333,0.18142843,0.889230066,-0.694853838,1.919992592,-1.026678188
949780,1.231780939,0.104416544,-0.888491979,-0.90984936,0.628982325
952786,0.039840206,-1.089746855,-1.357274996,-0.813316898,-0.175897923
955544,-2.243878499,-1.39364613,-1.309495897,-0.395085656,-1.01615687
984877,0.230927507,0.057573771,-0.787508199,0.143756761,-0.198479203
988386,-1.933113018,0.17348315,0.233484597,0.357339747,0.174723328
988448,0.689190958,0.149051347,-0.784959425,0.548469305,-0.046247666
996141,1.703747856,1.222041934,0.185225809,0.477187927,1.045767206
997588,1.287087177,-1.237716046,-0.639436483,1.061986711,-1.404411871
1003087,0.472822658,0.506197208,-0.095661301,-0.665974611,-0.740956047
1098849,-2.962099072,-1.001273696,-1.374379844,-1.28135882,-0.113177036
1280807,0.186170592,-1.149972266,-0.760272221,-0.278920786,-1.455935366
1593570,0.417392546,-1.922237741,-0.616332179,0.617619526,-1.515575875
1772438,0.661373429,-0.894402697,0.145137773,-0.227255293,1.137640963
2048033,1.011869777,0.039064431,-0.269633187,-0.966630395,-0.249131556
2406958,0.236505391,0.034834078,-0.436720317,-1.661854273,-0.161425384
2444397,0.635020171,0.295922467,-0.209466303,0.432338877,1.779049042
2518402,-2.29534069,-1.270829741,-1.127978155,-0.023180473,-1.241166187
2684665,0.226308018,0.063568265,-0.983991499,-0.776176278,0.142469435
2759830,0.132703496,-0.51436243,-0.655676553,-1.264459484,-0.041075339
2814183,-0.397582719,-0.484495077,-0.515825592,-1.796838946,1.028914846
2993710,-0.215221596,1.610240021,0.11704978,0.637748265,-0.218439186
3018423,1.194925038,-0.726064929,-0.491521385,-1.276352694,-0.406586426
3065843,1.01440044,-0.408580903,-0.602907938,-1.454149931,0.40445368
3068662,0.533112732,-0.732447704,-1.019497196,-0.381504452,-1.873226002
3101434,-0.360689556,-0.634430616,-0.955610489,-1.006545122,-1.42117432
3145435,0.171840827,0.416148162,-0.284195631,-1.973987798,0.042390843
3306945,0.396547217,0.374949207,0.218083659,-2.515991279,-0.439441093
3397785,1.014738409,-0.6805716,-0.678514107,-0.612647565,-0.166444628
3416819,0.590543347,0.667159334,-1.015945626,-2.411350194,0.745580536
3469567,1.119013033,0.059310739,-1.27769568,-0.889473066,-0.889782281
3511314,0.249367499,0.650441781,1.158954252,-2.528694353,-0.419783673
6232,0.238467696,-1.026007623,-1.152571148,0.707352702,-1.489032391
6860,0.039557527,-0.422112361,-0.645015355,-0.413442921,-0.36599183
20971,-0.379053958,-0.089223561,-0.250019934,-0.761690075,-1.611701901
22257,1.051017871,0.021444198,0.703111131,0.67376448,-0.91881722
30664,-1.303370467,0.070566919,0.230796986,2.800955185,0.293635879
48587,0.717380079,0.877373949,0.341162421,0.490295556,-0.950680222
75295,0.325923007,1.262311808,0.392189551,0.12678249,0.465999969
81079,0.325409282,-0.02293128,-0.34066273,-0.426063611,1.478112201
84777,0.580198627,1.69281102,0.056820952,0.217089659,0.451979714
101953,-0.204665694,0.600091498,-0.658156127,0.687934168,0.082942993
116465,0.948414483,-0.093393795,1.025404095,0.019328121,1.295132758
118243,0.503930227,-0.971817862,-1.084292357,0.182707476,-0.13509469
127949,-0.941954487,-0.183137593,1.828485432,0.580968269,0.439992675
133177,0.592698326,-0.690790162,-0.740986972,-0.401196688,-1.258526536
146354,0.023736237,-0.527040532,0.593591456,0.156653795,0.49298185
155170,0.462343593,-1.972083672,0.248269564,-1.376649196,1.149271282
157377,-0.439234683,0.589608235,-0.620032159,0.522586115,0.578677972
162794,-1.22223,0.934311543,0.893030232,-0.640492756,1.57165163
163213,-0.006721201,0.622082654,0.27369464,-1.046799306,-0.509874286
171693,-0.857203573,0.672287643,-0.299170209,-1.713643167,1.120158512
181124,0.502753108,-0.088640494,-0.755356489,-0.285437118,-1.816344931
182884,0.416050887,0.04168251,0.236613434,-0.554718679,0.823556075
184677,1.334447507,-1.28742707,2.319149589,-1.228403474,0.827889269
190888,0.20343818,0.251795856,-0.560427356,-0.13852632,0.065109007
192260,-0.803737174,0.209593668,0.618416035,-0.241509182,-0.142214731
218709,-0.282730361,0.61252611,-0.407896091,0.16175225,1.754823535
226908,-1.013751101,0.555843647,0.160175485,0.333198761,0.046295285
230886,-1.343310759,2.344132138,1.275777201,1.055037866,-0.551857577
243812,0.631433402,0.499757555,-0.062840287,0.684135987,-1.170246942
248916,0.373890444,1.418206654,0.648367469,-0.31959262,0.353158051
256528,0.96288686,1.681680797,0.232804309,-1.475193229,-0.426939324
322642,0.126826951,-1.265481947,-0.245706351,1.542448389,0.078500712
334101,0.642441818,1.81559339,0.907385539,-1.464947891,-0.065188347
344332,-0.680378717,0.659969902,0.146186363,-0.411737387,0.944695075
353211,-0.71773104,-1.364750656,0.206118452,-1.11918351,-1.65320156
377908,0.342507722,0.943076148,-0.013878337,1.202264359,0.529895691
394325,-0.796885858,0.170130626,0.059844882,-0.624555828,-1.207284262
476541,1.543505395,0.987722291,-0.458962548,-0.45964476,-0.461302735
487535,-0.827644382,-0.267162369,0.541088272,-1.006021034,0.215811686
495861,0.954431588,-0.235574255,-0.299056051,1.054045379,0.400278488
500298,0.792800473,1.327353849,0.219966905,-0.816385939,1.011018089
572579,-0.181982342,0.24671373,-0.864686648,-1.563819935,-0.68984832
573978,0.879698384,1.23315326,0.483222937,0.554567249,0.23881766
584257,0.17933585,-0.420460883,-0.671353218,-0.765349441,0.784122993
604090,0.700904623,0.501167529,-0.373184062,-1.427402728,0.476455134
609590,-0.034251586,-0.209825752,0.260270626,0.472314547,-1.283976729
636382,-2.612779247,0.141688483,-0.158138682,0.455729767,0.221579256
659118,0.003226374,0.987969995,-0.315515409,-0.898219522,1.04096087
675728,0.311816443,-0.969172339,0.712789356,-1.065088111,0.360844251
717419,0.849673156,-0.673213073,0.455587424,-2.389008026,-0.096455791
738182,-1.621383602,-0.03303639,-0.064881296,0.828643709,-1.244238439
741671,0.448535054,0.46431612,-0.452901069,-0.450236262,-1.888524485
776406,-0.050551255,0.381153212,-0.501238295,-0.109132362,0.358288494
791283,-0.123611754,-0.130634547,-0.827422241,-0.865185895,-0.780917869
